BAN_hashed,IMSI_hashed,BRAND,DEVICE_MANUFACTURER_TXT,MUNICIPALITY_NM,PROVINCE_STATE_CD,TENURE_DAY_QTY_SCALED,PRICE_PLAN,PROD_TV,PROD_INTERNET,SEGMENT_NM,LOCALITY_NM,LIFESTAGE,THREE_MONTH_AVG_WLN_BILLING_SCALED,THREE_MONTH_AVG_WLS_BILLING_SCALED
61641540,906660096227511,T,Samsung,COAQUITLAM,BC,0.606642857,L&R ULNW 6GB shareable data,1,1,Metro Melting Pot,Midscale Urban Fringe,Middle-Age Families,0.044556264,0.053019804
47081436,906661629408924,T,Apple,WINNIPEG,MB,0.350571429,"PROMO - Peace of Mind Connect Plus - UL nationwide talk, text, and endless data (35GB High Speed)",1,0,Social Networkers,Young Urban Core,Very Young Singles & Couples,0.042563617,0.104332688
10910307,906660043686855,T,APPLE,CALGARY,AB,0.354285714,"Peace of Mind - Unlimited nationwide talk, text, and endless data (25GB High Speed)",0,1,Metro Melting Pot,Midscale Urban Fringe,Middle-Age Families,0.018022287,0.063716499
106718982,906661629329916,T,Google,LETHBRIDGE,AB,0.069071429,4GB Premium 80 - non-share 500 nationwide minutes and unlimited text,0,1,Silver Flats,Older Suburban,Mature Singles & Couples,0.007169855,0.039651483
116373174,906660960030813,T,SAMSUNG,EDMONTON,AB,0.001714286,"Unlimited 40 - Unlimited nationwide talk, text, and endless data (40GB High Speed)",1,0,Social Networkers,Young Urban Core,Very Young Singles & Couples,0.039735769,0.064040049
93925866,906660060648672,T,Apple,NORTH VANCOUVER,BC,0.144571429,YourChoice Platinum 95 - Unlimited nationwide talk and text,1,0,Social Networkers,Young Urban Core,Very Young Singles & Couples,0.035236946,0.067675532
111211971,906661635123375,T,APPLE,NEW WESTMINSTER,BC,0.0375,L&R 10GB Non-share Unlimited nationwide talk and text (PROMO),1,1,Social Networkers,Young Urban Core,Very Young Singles & Couples,0.026006663,0.03073474
59508828,906660953484357,K,Samsung,WINNIPEG,MB,0.291642857,$50 8GB UL Can mins SFD,1,0,Social Networkers,Young Urban Core,Very Young Singles & Couples,0.01997013,0.091929074
9169578,906661634173989,T,Apple,NORTH VANCOUVER,BC,0.481142857,"PROMO - Peace of Mind-Unlimited nationwide talk, text, and endless data (30GB High Speed)",1,0,On Their Own Again,Urban Older,Mature Singles & Couples,0.019009133,0.051574442
39977025,906661629125826,T,Samsung,SURREY,BC,0.389571429,L&R 6GB Non-share Unlimited nationwide talk and text (PROMO),1,1,On Their Own Again,Urban Older,Mature Singles & Couples,0.030468723,0.082798329
92567256,906660042587064,T,Apple,BURNABY,BC,0.153857143,"Peace of Mind - Unlimited nationwide talk, text, and endless data (20GB High Speed)",1,1,Metro Melting Pot,Midscale Urban Fringe,Middle-Age Families,0.021915676,0.081110092
97693545,906661632709926,T,Apple,NORTH VANCOUVER,BC,0.1215,"Peace of Mind - Unlimited nationwide talk, text, and endless data (10GB High Speed)",1,0,Social Networkers,Young Urban Core,Very Young Singles & Couples,0.025113447,0.084659805
871116,906660033032799,T,Apple,TEES,AB,0.290714286,Add SharePlus 60,1,1,Silver Flats,Older Suburban,Mature Singles & Couples,0.047875811,0.053918272
104914194,906660107656227,T,Apple,VANCOUVER,BC,0.1275,Peace of Mind Access - Tablet,1,0,Social Networkers,Young Urban Core,Very Young Singles & Couples,0.01974496,0.214774619
37719792,906660044228655,T,Apple,CALGARY,AB,0.206714286,Peace of Mind Access - Tablet,0,1,On Their Own Again,Urban Older,Mature Singles & Couples,0.023830777,0.112773871
105471981,906660062531031,T,Apple,VANCOUVER,BC,0.516214286,P2P ULL-1GB BYOD,1,1,Social Networkers,Young Urban Core,Very Young Singles & Couples,0.040592797,0.061968817
295536,906660040316775,T,Apple,WETASKIWIN,AB,0.570428571,"Peace of Mind - Unlimited nationwide talk, text, and endless data (20GB High Speed)",0,1,Silver Flats,Older Suburban,Mature Singles & Couples,0.001283819,0.091261592
80733150,906660101962113,T,Apple,WEST VANCOUVER,BC,0.208785714,"Unlimited 30 - Unlimited nationwide talk, text, and endless data (30GB High Speed)",1,1,On Their Own Again,Urban Older,Mature Singles & Couples,0.018165891,0.085633004
10412373,906661629852519,T,Apple,ABBOTSFORD,BC,0.471,"PROMO - Peace of Mind Connect Plus - UL nationwide talk, text, and endless data (35GB High Speed)",1,0,Silver Flats,Older Suburban,Mature Singles & Couples,0.02575909,0.121816298
14589459,906661633384026,T,Samsung,EDMONTON,AB,0.370357143,"Peace of Mind - Unlimited nationwide talk, text, and endless data (20GB High Speed)",1,1,Social Networkers,Young Urban Core,Very Young Singles & Couples,0.028623126,0.109962974
39132933,906660101789457,T,Apple,TORONTO,ON,0.104285714,"Peace of Mind - Unlimited nationwide talk, text, and endless data (20GB High Speed)",1,0,Social Networkers,Young Urban Core,Very Young Singles & Couples,0.024906657,0.109494208
114155166,906660123247884,T,Google,COQUITLAM,BC,0.017571429,"PROMO - Peace of Mind-Unlimited nationwide talk, text, and endless data (30GB High Speed)",1,0,Social Networkers,Young Urban Core,Very Young Singles & Couples,0.019804124,0.053182853
1894257,906660087254721,T,Samsung,LACOMBE,AB,0.6,YourChoice Standard 70 - Unlimited nationwide talk and text,1,0,Silver Flats,Older Suburban,Mature Singles & Couples,0.044197829,0.07173817
103275063,906660088991145,T,Apple,WEST VANCOUVER,BC,0.71,Voice 35-Unlimited Nationwide,1,1,On Their Own Again,Urban Older,Mature Singles & Couples,0.031222356,0.018027107
88391949,906660096586698,T,Apple,VERNON,BC,0.099428571,Peace of Mind Access - Tablet,1,0,Silver Flats,Older Suburban,Mature Singles & Couples,0.009137228,0.04484867
111860877,906660122391537,T,Apple,COQUITLAM,BC,0.0335,"Peace of Mind Connect - Unlimited nationwide talk, text, and endless data (20GB High Speed)",1,0,Metro Melting Pot,Midscale Urban Fringe,Middle-Age Families,0.032996726,0.085215191
115232487,906660114538767,K,APPLE,VANCOUVER,BC,0.009571429,$45 6GB UL Can mins SFD,1,0,Social Networkers,Young Urban Core,Very Young Singles & Couples,0.014127176,0.045154387
110833680,906660121867194,T,Samsung,SURREY,BC,0.041428571,"Peace of Mind - Unlimited nationwide talk, text, and endless data (20GB High Speed)",1,0,Metro Melting Pot,Midscale Urban Fringe,Middle-Age Families,0.032020219,0.052119637
67935897,906660088571382,T,Samsung,VICTORIA,BC,0.337142857,Voice 35 - 150 minutes local talk and unlimited nationwide text,1,1,Social Networkers,Young Urban Core,Very Young Singles & Couples,0.034626343,0.020569653
89094081,906660105214341,T,Samsung,VANCOUVER,BC,0.162,5GB Promo non-share Unlimited nationwide talk and text Premium 80,0,1,Metro Melting Pot,Midscale Urban Fringe,Middle-Age Families,0.011678442,0.047131356
109423110,906660121056840,T,APPLE,SURREY,BC,0.051214286,"Unlimited 35 - Unlimited nationwide talk, text, and endless data (35GB High Speed)",1,1,Social Networkers,Young Urban Core,Very Young Singles & Couples,0.031692228,0.071145419
29656086,906660099361485,T,ALCATEL,NEW WESTMINSTER,BC,0.421285714,Voice 35-Unlimited Nationwide,0,1,Social Networkers,Young Urban Core,Very Young Singles & Couples,0.021487162,0.016315092
111298887,906660098251557,T,LG,SURREY,BC,0.211357143,3GB Promo non-share Unlimited nationwide talk and text Standard 70,1,0,On Their Own Again,Urban Older,Mature Singles & Couples,0.028516285,0.036288597
82925331,906660042287955,T,Apple,CALGARY,AB,0.196285714,"Peace of Mind - Unlimited nationwide talk, text, and endless data (10GB High Speed)",1,0,On Their Own Again,Urban Older,Mature Singles & Couples,0.029640416,0.125761745
88530162,906661637817279,T,Apple,VANCOUVER,BC,0.032214286,"Peace of Mind - Unlimited nationwide talk, text, and endless data (20GB High Speed)",1,1,Metro Melting Pot,Midscale Urban Fringe,Middle-Age Families,0.00902177,0.128567546
113380839,906661629065862,T,Apple,EDMONTON,AB,0.024,"Peace of Mind - Unlimited nationwide talk, text, and endless data (25GB High Speed)",1,1,Social Networkers,Young Urban Core,Very Young Singles & Couples,0.029190074,0.086331057
75486681,906661631359515,T,APPLE,EDMONTON,AB,0.234857143,5GB Non-share Unlimited nationwide talk and text (PROMO),1,0,Social Networkers,Young Urban Core,Very Young Singles & Couples,0.03833879,0.057935052
111981021,906661637719965,T,Apple,EDMONTON,AB,0.032928571,"Peace of Mind - Unlimited nationwide talk, text, and endless data (20GB High Speed)",1,0,On Their Own Again,Urban Older,Mature Singles & Couples,0.031790453,0.079029519
80613366,906661634156556,T,Apple,MONT-LOUIS,QC,0.156571429,"Peace of Mind - Unlimited nationwide talk, text, and endless data (15GB High Speed)",1,0,Vie au Village,Rural Francophone,Middle-Age Families,0.031905336,0.05505452
93890838,906661636224849,T,Samsung,EDMONTON,AB,0.144857143,Voice 25 - Unlimited Nationwide (AB/BC only),1,1,Metro Melting Pot,Midscale Urban Fringe,Middle-Age Families,0.030274571,0.010949761
2807703,906661631497080,T,SAMSUNG,CALGARY,AB,0.237214286,"Unlimited 30 - Unlimited nationwide talk, text, and endless data (30GB High Speed)",0,1,Came From Away,Urban Diversity,Middle-Age Families,0.01774944,0.074943103
114730299,906660122421585,T,Samsung,WETASKIWIN,AB,0.051428571,"Peace of Mind - Unlimited nationwide talk, text, and endless data (20GB High Speed)",0,1,Silver Flats,Older Suburban,Mature Singles & Couples,0.022654949,0.192377458
47952417,906661636227330,T,Samsung,GRANDE PRAIRIE,AB,0.346428571,"Peace of Mind - Unlimited nationwide talk, text, and endless data (20GB High Speed)",1,1,Silver Flats,Older Suburban,Mature Singles & Couples,0.027006721,0.03697646
19640718,906661631165184,T,Apple,EDMONTON,AB,0.555857143,"Peace of Mind Connect - Unlimited nationwide talk, text, and endless data (20GB High Speed)",1,1,Came From Away,Urban Diversity,Middle-Age Families,0.036658625,0.143637691
85513920,906660913841640,K,Apple,EDMONTON,AB,0.212571429,$55 4GB Unltd min Plan SFD,1,1,On Their Own Again,Urban Older,Mature Singles & Couples,0.030657706,0.026276368
64766739,906661631459802,T,Samsung,WEST VANCOUVER,BC,0.749071429,"Peace of Mind - Unlimited Canada-US talk, text, and endless data (10GB High Speed)",1,1,On Their Own Again,Urban Older,Mature Singles & Couples,0.0286484,0.052491593
89367162,906661631155878,T,Apple,BURNABY,BC,0.239571429,TELUS Prepaid,1,1,On Their Own Again,Urban Older,Mature Singles & Couples,0.03264863,
42244530,906660954625722,T,Samsung,FORT MCMURRAY,AB,0.459142857,"Unlimited 30 - Unlimited nationwide talk, text, and endless data (30GB High Speed)",1,0,Came From Away,Urban Diversity,Middle-Age Families,0.018169912,0.040500696
108834402,906660105096330,T,Samsung,VANCOUVER,BC,0.055928571,"Peace of Mind - Unlimited nationwide talk, text, and endless data (20GB High Speed)",1,0,Social Networkers,Young Urban Core,Very Young Singles & Couples,0.017503016,0.194322158
111604998,906660114348075,K,Apple,PRINCE GEORGE,BC,0.035571429,$35 2GB Untld min plan SFD,0,1,Silver Flats,Older Suburban,Mature Singles & Couples,0.009956919,0.036288597
108724515,906660950949834,K,Samsung,VANCOUVER,BC,0.056214286,$35 1GB UL min Plan SFD,1,0,Social Networkers,Young Urban Core,Very Young Singles & Couples,0.030969039,0.049566901
42587352,906660095344482,T,Samsung,WHITE ROCK,BC,0.374285714,Talk To Me 25-100Local,0,1,Silver Flats,Older Suburban,Mature Singles & Couples,0.005093917,0.036905126
12350277,906660045606744,T,Apple,VICTORIA,BC,0.610642857,"Peace of Mind - Unlimited Canada-US talk, text, and endless data (10GB High Speed)",1,0,Social Networkers,Young Urban Core,Very Young Singles & Couples,0.011884657,0.087649037
107198385,906660098127291,T,Samsung,CALGARY,AB,0.065642857,"Simple Share 6 - Unlimited nationwide talk, text, and 6GB of shareable data",1,0,Came From Away,Urban Diversity,Middle-Age Families,0.02351887,0.034556201
86671308,906660068893542,T,Samsung,RICHMOND,BC,0.150714286,L&R ULNW 6GB shareable data,1,1,Metro Melting Pot,Midscale Urban Fringe,Middle-Age Families,0.023845138,0.104769184
101160996,906660064063041,T,Samsung,BURNABY,BC,0.102142857,"Peace of Mind - Unlimited nationwide talk, text, and endless data (20GB High Speed)",1,0,Metro Melting Pot,Midscale Urban Fringe,Middle-Age Families,0.013735424,0.040753762
107606295,906660954653049,T,Samsung,EDMONTON,AB,0.063142857,"Unlimited 30 - Unlimited nationwide talk, text, and endless data (30GB High Speed)",1,0,Social Networkers,Young Urban Core,Very Young Singles & Couples,0.031519903,0.049288359
13631925,906660045147804,T,Apple,COQUITLAM,BC,0.447857143,L&R ULNW 6GB shareable data,1,1,Metro Melting Pot,Midscale Urban Fringe,Middle-Age Families,0.025259923,0.106871837
86354202,906660122103768,T,Apple,VANCOUVER,BC,0.036785714,"Peace of Mind Connect Ultra- UL nationwide talk, text, and endless data (50GB High Speed)",0,1,Social Networkers,Young Urban Core,Very Young Singles & Couples,0.031735309,0.166077312
101516841,906660101389230,T,APPLE,VANCOUVER,BC,0.100928571,YourChoice BYOD 50 - 300 local minutes and unlimited nationwide text,1,1,Metro Melting Pot,Midscale Urban Fringe,Middle-Age Families,0.02932219,0.180957234
81069138,906660950955156,K,Apple,SURREY,BC,0.206928571,$45 1GB UL min Plan SFD,1,1,Metro Melting Pot,Midscale Urban Fringe,Middle-Age Families,0.023399966,0.028299195
115270227,906660124301919,T,APPLE,BURNABY,BC,0.009,"PROMO - Peace of Mind-Unlimited nationwide talk, text, and endless data (30GB High Speed)",1,0,Metro Melting Pot,Midscale Urban Fringe,Middle-Age Families,0.021278649,0.091472197
111551967,906661631060067,T,Apple,SURREY,BC,0.036,"Peace of Mind - Unlimited nationwide talk, text, and endless data (20GB High Speed)",0,1,Social Networkers,Young Urban Core,Very Young Singles & Couples,0.024998564,0.141818676
94891674,906660089489295,T,Samsung,COQUITLAM,BC,0.1385,"Unlimited 40 - Unlimited nationwide talk, text, and endless data (40GB High Speed)",1,0,Metro Melting Pot,Midscale Urban Fringe,Middle-Age Families,0.032652077,0.06929753
4345482,906661631311920,T,Apple,VANCOUVER,BC,0.518214286,"PROMO - Simple Share 5 - Unlimited nationwide talk, text, and 5GB of shareable data",1,0,On Their Own Again,Urban Older,Mature Singles & Couples,0.018521454,0.034950236
89038824,906660934634013,K,APPLE,NORTH YORK,ON,0.164214286,$50 12GB UL min Plan SFD,1,0,Came From Away,Urban Diversity,Middle-Age Families,0.005568959,0.047793743
1894257,906660087254721,T,Samsung,LACOMBE,AB,0.6,YourChoice Standard 70 - Unlimited nationwide talk and text,1,0,Silver Flats,Older Suburban,Mature Singles & Couples,0.044197829,0.07173817
108227583,906660121740174,T,Apple,SURREY,BC,0.059,"Peace of Mind - Unlimited nationwide talk, text, and endless data (10GB High Speed)",1,0,Metro Melting Pot,Midscale Urban Fringe,Middle-Age Families,0.035657419,0.102675023
114172023,906660123128979,T,ASUS,LANGLEY,BC,0.017428571,"PROMO - Peace of Mind-Unlimited nationwide talk, text, and endless data (30GB High Speed)",1,0,On Their Own Again,Urban Older,Mature Singles & Couples,0.013524039,0.072962737
13173021,906660045746256,T,Apple,CALGARY,AB,0.451,"Simple Share 6 - Unlimited nationwide talk, text, and 6GB of shareable data",1,1,Came From Away,Urban Diversity,Middle-Age Families,0.025538515,0.037022317
99689907,906660108600873,T,Apple,EDMONTON,AB,0.348571429,"Peace of Mind Connect - Unlimited nationwide talk, text, and endless data (20GB High Speed)",1,0,Social Networkers,Young Urban Core,Very Young Singles & Couples,0.008248607,0.053556507
115547580,906660123885837,T,GOOGLE,CALGARY,AB,0.007214286,"Unlimited 20 - Unlimited nationwide, talk and text, and endless data (20GB high speed)",1,0,Came From Away,Urban Diversity,Middle-Age Families,0.006216325,0.058957505
114471261,906660118057704,T,Apple,VANCOUVER,BC,0.008428571,OneNumber Peace of Mind Connect Access - Smart Watch,1,0,Silver Flats,Older Suburban,Mature Singles & Couples,0.02317422,0.078433371
86912202,906661634451954,T,Apple,VANCOUVER,BC,0.174357143,"Peace of Mind - Unlimited nationwide talk, text, and endless data (20GB High Speed)",0,1,Social Networkers,Young Urban Core,Very Young Singles & Couples,0.027496123,0.145747138
110413050,906660097759683,T,Samsung,EDMONTON,AB,0.0455,"Peace of Mind - Unlimited nationwide talk, text, and endless data (20GB High Speed)",0,1,Social Networkers,Young Urban Core,Very Young Singles & Couples,0.009421564,0.108943918
115537527,906661634943111,T,Alcatel / TCL,CALGARY,AB,0.007428571,Voice 25 - Unlimited Nationwide,0,1,On Their Own Again,Urban Older,Mature Singles & Couples,0.015425929,0.008886171
20495973,906660063980493,T,LG,CALGARY,AB,0.428928571,L&R ULNW 6GB shareable data,0,1,Social Networkers,Young Urban Core,Very Young Singles & Couples,0.0126538,0.073664187
8089836,906660054547089,T,Samsung,LONDON,ON,0.489857143,"Simple Share 6 - Unlimited nationwide talk, text, and 6GB of shareable data",1,0,Social Networkers,Young Urban Core,Very Young Singles & Couples,0.023298294,0.071736472
60418209,906661637748822,T,Apple,WEST VANCOUVER,BC,0.554428571,L&R ULNW 6GB shareable data,0,1,On Their Own Again,Urban Older,Mature Singles & Couples,0.004460911,0.070678352
114436116,906660123117756,T,SAMSUNG,CALGARY,AB,0.015428571,"PROMO - Peace of Mind-Unlimited nationwide talk, text, and endless data (30GB High Speed)",1,0,On Their Own Again,Urban Older,Mature Singles & Couples,0.032835889,0.040436156
54007692,906660108733362,T,Apple,SHERWOOD PARK,AB,0.075785714,Peace of Mind Access - Tablet,1,1,Came From Away,Urban Diversity,Middle-Age Families,0.043074272,0.187587894
64211808,906660089718840,T,Apple,CALGARY,AB,0.2845,"Peace of Mind Connect Ultra- UL nationwide talk, text, and endless data (50GB High Speed)",1,1,Came From Away,Urban Diversity,Middle-Age Families,0.051008099,0.068395666
61317432,906660068506365,T,Apple,VANCOUVER,BC,0.415714286,YourChoice L&R Standard 55 - Unlimited nationwide talk and text,1,0,Social Networkers,Young Urban Core,Very Young Singles & Couples,0.043760698,0.180033289
13711368,906660041585565,T,Apple,SURREY,BC,0.449928571,"Peace of Mind - Unlimited nationwide talk, text, and endless data (20GB High Speed)",1,0,Metro Melting Pot,Midscale Urban Fringe,Middle-Age Families,0.034777414,0.063422671
68355537,906660117889005,T,Apple,CALGARY,AB,0.075,OneNumber Simple Share 1GB - Smart Watch,1,0,Social Networkers,Young Urban Core,Very Young Singles & Couples,0.036285829,0.064852746
60656451,906660041944488,T,Apple,RICHMOND,BC,0.154428571,"Peace of Mind - Unlimited nationwide talk, text, and endless data (20GB High Speed)",0,1,Metro Melting Pot,Midscale Urban Fringe,Middle-Age Families,0.006857373,0.273256564
88474140,906660014874669,T,Apple,WESTASKIWIN,AB,0.165142857,"Peace of Mind - Unlimited nationwide talk, text, and endless data (20GB High Speed)",0,1,Silver Flats,Older Suburban,Mature Singles & Couples,0.008001034,0.079649445
